method,dataset,instance,run_id,seed,Z,bound,gap_solver_pct,time_to_best_s,total_time_s,time_budget_s,model_status,iterations,T,J,I,source_path,raw_method,construction_used,Z_construction,rf_wall_time_s
ILS_v1,3X,IncT3x_8,10,10.0,244728.94,,,1756.867,1800.434,1900.0,,890.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,1,1.0,51880.636,,,1790.651,1800.971,1900.0,,828.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,2,2.0,39090.746,,,1757.528,1801.013,1900.0,,824.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,3,3.0,51160.863,,,1713.227,1800.176,1900.0,,828.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,4,4.0,52763.364,,,1711.837,1800.735,1900.0,,825.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,5,5.0,42008.515,,,1743.174,1800.752,1900.0,,851.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,6,6.0,57479.171,,,1788.632,1800.573,1900.0,,791.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,7,7.0,41861.175,,,1760.193,1800.67,1900.0,,844.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,8,8.0,51382.697,,,1759.114,1800.445,1900.0,,796.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,9,9.0,44116.927,,,1753.536,1800.779,1900.0,,828.0,57.0,160.0,50.0,,,,,
ILS_v1,3X,IncT3x_9,10,10.0,37867.292,,,1721.941,1800.674,1900.0,,810.0,57.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,1,1.0,132751.515,,,1694.664,1800.365,1900.0,,495.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,2,2.0,128581.292,,,1631.054,1802.831,1900.0,,477.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,3,3.0,119713.686,,,1767.41,1802.217,1900.0,,501.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,4,4.0,131224.779,,,1519.914,1800.677,1900.0,,475.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,5,5.0,139597.318,,,1700.171,1801.869,1900.0,,489.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,6,6.0,112085.995,,,1702.188,1803.161,1900.0,,488.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,7,7.0,101158.562,,,1773.009,1800.404,1900.0,,501.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,8,8.0,148880.709,,,1673.938,1801.486,1900.0,,484.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,9,9.0,118952.715,,,1662.964,1803.453,1900.0,,480.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_1,10,10.0,130694.665,,,1028.797,1803.759,1900.0,,485.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,1,1.0,60257.358,,,1758.71,1802.158,1900.0,,492.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,2,2.0,60067.08,,,1014.311,1802.44,1900.0,,491.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,3,3.0,59484.482,,,1747.998,1800.663,1900.0,,515.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,4,4.0,83790.115,,,1776.566,1802.674,1900.0,,492.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,5,5.0,65634.442,,,1544.482,1802.976,1900.0,,487.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,6,6.0,74806.869,,,1792.393,1801.135,1900.0,,485.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,7,7.0,69654.535,,,1770.937,1801.783,1900.0,,463.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,8,8.0,96705.919,,,1525.688,1801.591,1900.0,,463.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,9,9.0,67224.447,,,1503.59,1801.383,1900.0,,493.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_10,10,10.0,70475.457,,,1692.52,1801.655,1900.0,,465.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,1,1.0,257269.169,,,1618.542,1801.916,1900.0,,503.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,2,2.0,243756.05,,,1725.004,1800.351,1900.0,,491.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,3,3.0,220224.874,,,1798.24,1800.465,1900.0,,504.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,4,4.0,221117.434,,,1498.233,1800.805,1900.0,,509.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,5,5.0,200665.337,,,1792.16,1800.852,1900.0,,499.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,6,6.0,188683.246,,,1795.268,1800.037,1900.0,,525.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,7,7.0,235586.617,,,1653.831,1801.586,1900.0,,509.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,8,8.0,225140.116,,,1393.876,1801.533,1900.0,,511.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,9,9.0,273481.35,,,1388.454,1800.992,1900.0,,492.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_2,10,10.0,261298.421,,,1774.304,1801.143,1900.0,,495.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,1,1.0,97144.237,,,1758.814,1800.697,1900.0,,483.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,2,2.0,112456.428,,,1599.959,1802.093,1900.0,,488.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,3,3.0,115373.701,,,1772.929,1800.869,1900.0,,480.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,4,4.0,111634.016,,,1789.172,1802.927,1900.0,,474.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,5,5.0,116537.358,,,1721.52,1800.437,1900.0,,495.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,6,6.0,116482.857,,,1587.643,1803.285,1900.0,,476.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,7,7.0,123443.748,,,1678.614,1800.427,1900.0,,491.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,8,8.0,102165.064,,,1791.865,1801.054,1900.0,,485.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,9,9.0,106643.252,,,1622.091,1800.692,1900.0,,481.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_3,10,10.0,101029.401,,,1777.727,1803.191,1900.0,,479.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,1,1.0,236460.953,,,1606.58,1801.395,1900.0,,499.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,2,2.0,232953.399,,,1341.752,1801.435,1900.0,,511.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,3,3.0,246705.047,,,1684.542,1803.626,1900.0,,493.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,4,4.0,201103.939,,,1752.713,1800.079,1900.0,,541.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,5,5.0,214209.157,,,1557.284,1801.315,1900.0,,516.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,6,6.0,233245.63,,,1669.018,1800.437,1900.0,,493.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,7,7.0,215594.505,,,1635.185,1801.56,1900.0,,505.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,8,8.0,207682.116,,,1779.565,1802.669,1900.0,,510.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,9,9.0,198915.417,,,1561.834,1801.787,1900.0,,528.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_4,10,10.0,236367.779,,,1691.203,1802.984,1900.0,,527.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,1,1.0,83918.115,,,1128.807,1800.89,1900.0,,479.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,2,2.0,126696.359,,,1744.073,1801.607,1900.0,,481.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,3,3.0,95405.561,,,1757.194,1800.773,1900.0,,505.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,4,4.0,111440.799,,,1603.19,1800.555,1900.0,,482.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,5,5.0,115631.315,,,1530.605,1803.281,1900.0,,495.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,6,6.0,141665.752,,,1722.547,1801.08,1900.0,,464.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,7,7.0,94757.258,,,1755.771,1800.978,1900.0,,479.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,8,8.0,98561.252,,,1494.691,1800.091,1900.0,,495.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,9,9.0,111023.578,,,1744.966,1800.438,1900.0,,489.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_5,10,10.0,135665.897,,,1732.753,1801.939,1900.0,,476.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,1,1.0,164123.767,,,1550.555,1800.569,1900.0,,476.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,2,2.0,147237.414,,,1552.505,1801.069,1900.0,,504.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,3,3.0,157288.682,,,1795.687,1800.679,1900.0,,483.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,4,4.0,160749.037,,,1767.697,1801.669,1900.0,,469.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,5,5.0,145313.901,,,1740.414,1801.167,1900.0,,473.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,6,6.0,171776.114,,,992.963,1801.118,1900.0,,469.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,7,7.0,142511.048,,,1505.493,1801.56,1900.0,,501.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,8,8.0,152737.945,,,1694.585,1800.057,1900.0,,465.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,9,9.0,161108.07,,,1195.939,1801.065,1900.0,,469.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_6,10,10.0,155248.279,,,1795.282,1801.05,1900.0,,475.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,1,1.0,76775.736,,,1780.04,1800.121,1900.0,,477.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,2,2.0,91862.52,,,1781.608,1801.439,1900.0,,473.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,3,3.0,88399.634,,,1669.889,1802.209,1900.0,,456.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,4,4.0,93286.583,,,1642.136,1800.678,1900.0,,460.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,5,5.0,81338.532,,,1531.869,1801.336,1900.0,,473.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,6,6.0,83598.969,,,1678.933,1800.22,1900.0,,474.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,7,7.0,86447.302,,,1741.881,1803.808,1900.0,,473.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,8,8.0,82322.092,,,1788.091,1802.6,1900.0,,471.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,9,9.0,84760.807,,,1792.162,1801.292,1900.0,,460.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_7,10,10.0,76269.77,,,1633.806,1800.167,1900.0,,498.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,1,1.0,258405.534,,,1723.7,1800.371,1900.0,,508.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,2,2.0,298841.497,,,1598.894,1800.739,1900.0,,513.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,3,3.0,310122.021,,,1722.966,1801.001,1900.0,,498.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,4,4.0,307469.567,,,1789.755,1800.032,1900.0,,484.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,5,5.0,312214.372,,,1602.083,1802.022,1900.0,,486.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,6,6.0,280482.28,,,1764.4,1801.951,1900.0,,500.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,7,7.0,300267.371,,,1691.593,1800.468,1900.0,,501.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,8,8.0,279723.449,,,1788.671,1801.305,1900.0,,501.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,9,9.0,297526.66,,,1745.863,1800.229,1900.0,,489.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_8,10,10.0,276264.146,,,1562.883,1800.778,1900.0,,480.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,1,1.0,71060.355,,,1613.405,1806.755,1900.0,,468.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,2,2.0,76851.69,,,1681.258,1800.357,1900.0,,450.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,3,3.0,84122.314,,,1692.709,1802.936,1900.0,,479.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,4,4.0,64876.925,,,1687.5,1801.065,1900.0,,475.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,5,5.0,66775.282,,,1766.852,1801.136,1900.0,,473.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,6,6.0,66256.529,,,1749.45,1803.843,1900.0,,481.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,7,7.0,55567.314,,,1749.795,1800.602,1900.0,,490.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,8,8.0,74938.391,,,1771.166,1800.38,1900.0,,468.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,9,9.0,66850.691,,,1636.674,1802.966,1900.0,,474.0,76.0,160.0,50.0,,,,,
ILS_v1,4X,IncT4x_9,10,10.0,77832.123,,,1609.505,1803.389,1900.0,,463.0,76.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,1,1.0,95281.639,,,1756.621,1804.122,1900.0,,305.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,2,2.0,89904.053,,,1262.103,1800.988,1900.0,,304.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,3,3.0,95166.614,,,1568.218,1803.031,1900.0,,316.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,4,4.0,87045.064,,,1725.324,1802.696,1900.0,,304.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,5,5.0,110880.563,,,1680.317,1802.466,1900.0,,290.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,6,6.0,111676.149,,,1219.133,1801.982,1900.0,,294.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,7,7.0,99722.752,,,1233.518,1804.194,1900.0,,304.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,8,8.0,98094.197,,,1763.251,1803.531,1900.0,,313.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,9,9.0,96777.907,,,1628.942,1802.803,1900.0,,299.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_7,10,10.0,98267.447,,,1792.739,1801.397,1900.0,,303.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,1,1.0,267526.018,,,1713.132,1804.219,1900.0,,334.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,2,2.0,363013.023,,,1315.541,1800.587,1900.0,,315.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,3,3.0,301457.177,,,1687.632,1802.134,1900.0,,338.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,4,4.0,305844.032,,,1413.714,1801.481,1900.0,,317.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,5,5.0,305834.087,,,1696.188,1802.871,1900.0,,326.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,6,6.0,308429.44,,,1759.76,1800.594,1900.0,,335.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,7,7.0,319538.678,,,1663.453,1801.974,1900.0,,311.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,8,8.0,272535.414,,,1611.635,1801.924,1900.0,,316.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,9,9.0,329147.07,,,1126.532,1800.222,1900.0,,308.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_8,10,10.0,328479.925,,,1378.812,1802.668,1900.0,,320.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,1,1.0,91927.519,,,1064.812,1803.88,1900.0,,302.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,2,2.0,91577.802,,,1394.452,1802.05,1900.0,,309.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,3,3.0,98773.293,,,1641.385,1800.513,1900.0,,309.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,4,4.0,84530.898,,,1655.685,1801.099,1900.0,,307.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,5,5.0,74600.689,,,1393.035,1800.513,1900.0,,314.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,6,6.0,76039.729,,,1697.552,1801.331,1900.0,,319.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,7,7.0,88579.329,,,1798.761,1801.955,1900.0,,296.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,8,8.0,69121.466,,,1798.994,1801.958,1900.0,,318.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,9,9.0,88183.28,,,1397.716,1802.456,1900.0,,303.0,95.0,160.0,50.0,,,,,
ILS_v1,5X,IncT5x_9,10,10.0,101878.261,,,1443.795,1800.696,1900.0,,289.0,95.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_1,1,1.0,100569.996,,,1306.48,1800.143,1900.0,,6283.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,2,2.0,120333.509,,,1138.091,1800.178,1900.0,,6103.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,3,3.0,116774.007,,,804.976,1800.089,1900.0,,6208.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,4,4.0,121253.676,,,1168.544,1800.146,1900.0,,5928.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,5,5.0,114409.647,,,1209.385,1800.285,1900.0,,6262.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,6,6.0,131077.052,,,1502.175,1800.224,1900.0,,6467.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,7,7.0,109015.908,,,1168.001,1800.138,1900.0,,6652.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,8,8.0,113773.961,,,939.541,1800.226,1900.0,,6473.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,9,9.0,113466.34,,,781.854,1800.147,1900.0,,6413.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_1,10,10.0,129855.962,,,1310.204,1800.034,1900.0,,6299.0,25.0,161.0,50.0,,,,,
ILS_v1,Real,Ale_10,1,1.0,7654.913,,,892.256,1800.101,1900.0,,6065.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,2,2.0,11459.463,,,1097.423,1800.058,1900.0,,5960.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,3,3.0,7142.758,,,819.011,1800.104,1900.0,,6030.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,4,4.0,14168.789,,,716.48,1800.059,1900.0,,5984.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,5,5.0,12454.996,,,566.335,1800.014,1900.0,,6027.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,6,6.0,11986.948,,,1045.133,1800.316,1900.0,,6018.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,7,7.0,12479.733,,,788.357,1800.159,1900.0,,5976.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,8,8.0,12892.757,,,1714.261,1800.012,1900.0,,5874.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,9,9.0,8340.713,,,721.439,1800.065,1900.0,,6049.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_10,10,10.0,8546.394,,,905.73,1800.138,1900.0,,6055.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,1,1.0,109691.358,,,491.489,1800.218,1900.0,,10346.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,2,2.0,109572.72,,,651.752,1800.015,1900.0,,10241.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,3,3.0,112294.467,,,551.93,1800.134,1900.0,,10562.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,4,4.0,117292.491,,,459.914,1800.085,1900.0,,10710.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,5,5.0,115928.677,,,599.303,1800.051,1900.0,,10443.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,6,6.0,106010.389,,,636.038,1800.084,1900.0,,10832.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,7,7.0,111077.444,,,598.214,1800.083,1900.0,,10790.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,8,8.0,105702.766,,,730.082,1800.052,1900.0,,10729.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,9,9.0,109486.51,,,722.695,1800.052,1900.0,,10704.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_2,10,10.0,110014.426,,,465.506,1800.036,1900.0,,10890.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,1,1.0,47336.226,,,496.884,1800.054,1900.0,,10790.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,2,2.0,54714.339,,,430.163,1800.066,1900.0,,10813.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,3,3.0,46984.218,,,545.004,1800.092,1900.0,,10987.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,4,4.0,48426.374,,,548.812,1800.047,1900.0,,10670.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,5,5.0,51801.169,,,567.758,1800.103,1900.0,,10994.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,6,6.0,51233.746,,,517.966,1800.102,1900.0,,11025.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,7,7.0,53384.266,,,593.632,1800.013,1900.0,,10357.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,8,8.0,44119.473,,,642.929,1800.053,1900.0,,10998.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,9,9.0,46282.935,,,928.638,1800.09,1900.0,,10715.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_3,10,10.0,49612.919,,,911.448,1800.055,1900.0,,10619.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,1,1.0,132337.818,,,630.004,1800.102,1900.0,,6263.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,2,2.0,138216.485,,,643.277,1800.226,1900.0,,6269.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,3,3.0,131609.185,,,590.278,1800.02,1900.0,,6180.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,4,4.0,128457.26,,,644.28,1800.066,1900.0,,6338.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,5,5.0,139242.876,,,808.603,1800.048,1900.0,,6311.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,6,6.0,133319.418,,,1796.652,1800.153,1900.0,,6077.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,7,7.0,135679.839,,,968.976,1800.407,1900.0,,6233.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,8,8.0,137862.689,,,821.085,1800.184,1900.0,,6326.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,9,9.0,137354.802,,,713.291,1800.088,1900.0,,6203.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_4,10,10.0,138582.514,,,883.855,1800.129,1900.0,,6166.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,1,1.0,48452.357,,,707.492,1800.054,1900.0,,6164.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,2,2.0,58685.65,,,799.191,1800.147,1900.0,,6033.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,3,3.0,56329.176,,,814.106,1800.0,1900.0,,6070.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,4,4.0,51079.313,,,1748.537,1800.007,1900.0,,5987.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,5,5.0,50477.254,,,869.332,1800.085,1900.0,,5873.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,6,6.0,54136.992,,,1061.669,1800.129,1900.0,,5982.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,7,7.0,59417.426,,,631.141,1800.127,1900.0,,5961.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,8,8.0,55024.898,,,584.79,1800.186,1900.0,,6160.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,9,9.0,59437.147,,,749.09,1800.072,1900.0,,5933.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_5,10,10.0,48181.896,,,554.938,1800.165,1900.0,,5950.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_6,1,1.0,83601.633,,,793.452,1800.441,1900.0,,5723.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_6,2,2.0,76941.963,,,1115.714,1800.024,1900.0,,5716.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_6,3,3.0,77091.574,,,609.178,1800.027,1900.0,,5728.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_6,4,4.0,76558.674,,,714.93,1800.175,1900.0,,5741.0,19.0,160.0,50.0,,,,,
ILS_v1,Real,Ale_6,5,5.0,83934.449,,,591.284,1800.336,1900.0,,5427.0,19.0,160.0,50.0,,,,,
